Id,Activity_Date,Total_Steps,Total_Distance,TrackerDistance,Logged_Distance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryActiveDistance,SedentaryMinutes,Calories
1644430081,2016-04-22,3673,2.670000076,2.670000076,0,0,0,2.660000086,0,0,86,0.01,1354,2344
1644430081,2016-04-23,6637,4.829999924,4.829999924,0,0,0.579999983,4.25,0,15,160,0,1265,2677
1644430081,2016-04-24,3321,2.4100000860000002,2.4100000860000002,0,0,0,2.410000086,0,0,89,0,1351,2413
1644430081,2016-04-25,3580,2.5999999049999998,2.5999999049999998,0,0.589999974,0.059999999,1.950000048,8,1,94,0,1337,2497
1644430081,2016-04-26,9919,7.2100000380000004,7.2100000380000004,0,0.800000012,1.720000029,4.690000057,11,41,223,0,1165,3123
1644430081,2016-04-27,3032,2.2000000480000002,2.2000000480000002,0,0,0,2.200000048,0,0,118,0,1322,2489
1644430081,2016-04-28,9405,6.8400001530000001,6.8400001530000001,0,0.200000003,2.319999933,4.309999943,3,53,227,0,1157,3108
1644430081,2016-04-29,3176,2.3099999429999998,2.3099999429999998,0,0,0,2.309999943,0,0,120,0,1193,2498
1644430081,2016-04-30,18213,13.239999770000001,13.239999770000001,0,0.629999995,3.140000105,9.460000038,9,71,402,0,816,3846
1644430081,2016-05-01,6132,4.4600000380000004,4.4600000380000004,0,0.239999995,0.99000001,3.230000019,3,24,146,0,908,2696
1644430081,2016-05-02,3758,2.7300000190000002,2.7300000190000002,0,0.07,0.310000002,2.349999905,1,7,148,0,682,2580
1644430081,2016-05-03,12850,9.3400001530000001,9.3400001530000001,0,0.720000029,4.090000153,4.539999962,10,94,221,0,1115,3324
1644430081,2016-05-04,2309,1.6799999480000001,1.6799999480000001,0,0,0,1.659999967,0,0,52,0.02,1388,2222
1644430081,2016-05-05,4363,3.1900000570000002,3.1900000570000002,0,0.519999981,0.540000021,2.130000114,6,12,81,0.01,1341,2463
1644430081,2016-05-06,9787,7.1199998859999996,7.1199998859999996,0,0.819999993,0.270000011,6.010000229,11,6,369,0.02,1054,3328
1644430081,2016-05-07,13372,9.7200002669999996,9.7200002669999996,0,3.25999999,0.790000021,5.670000076,41,17,243,0.01,1139,3404
1644430081,2016-05-08,6724,4.8899998660000001,4.8899998660000001,0,0,0,4.880000114,0,0,295,0,991,2987
1644430081,2016-05-09,6643,4.829999924,4.829999924,0,2.390000105,0.349999994,2.089999914,32,6,303,0.01,1099,3008
1644430081,2016-05-10,9167,6.6599998469999999,6.6599998469999999,0,0.879999995,0.810000002,4.96999979,12,19,155,0.01,1254,2799
1644430081,2016-05-11,1329,0.97000002900000004,0.97000002900000004,0,0,0,0.949999988,0,0,49,0.01,713,1276
1844505072,2016-04-12,6697,4.4299998279999997,4.4299998279999997,0,0,0,4.429999828,0,0,339,0,1101,2030
1844505072,2016-04-13,4929,3.2599999899999998,3.2599999899999998,0,0,0,3.25999999,0,0,248,0,1192,1860
1844505072,2016-04-14,7937,5.25,5.25,0,0,0,5.230000019,0,0,373,0,843,2130
1844505072,2016-04-15,3844,2.539999962,2.539999962,0,0,0,2.539999962,0,0,176,0,527,1725
1844505072,2016-04-16,3414,2.2599999899999998,2.2599999899999998,0,0,0,2.25999999,0,0,147,0,1293,1657
1844505072,2016-04-17,4525,2.9900000100000002,2.9900000100000002,0,0.140000001,0.25999999,2.589999914,2,8,199,0,1231,1793
1844505072,2016-04-18,4597,3.039999962,3.039999962,0,0,0.479999989,2.559999943,0,12,217,0,1211,1814
1844505072,2016-04-19,197,0.12999999500000001,0.12999999500000001,0,0,0,0.129999995,0,0,10,0,1430,1366
1844505072,2016-04-20,8,0.01,0.01,0,0,0,0.01,0,0,1,0,1439,1349
1844505072,2016-04-21,8054,5.3200001720000003,5.3200001720000003,0,0.119999997,0.519999981,4.679999828,2,13,308,0,1117,2062
1844505072,2016-04-22,5372,3.5499999519999998,3.5499999519999998,0,0,0,3.549999952,0,0,220,0,1220,1827
1844505072,2016-04-23,3570,2.3599998950000001,2.3599998950000001,0,0,0,2.359999895,0,0,139,0,1301,1645
1844505072,2016-04-24,0,0,0,0,0,0,0,0,0,0,0,1440,1347
1844505072,2016-04-25,0,0,0,0,0,0,0,0,0,0,0,1440,1347
1844505072,2016-04-26,0,0,0,0,0,0,0,0,0,0,0,1440,1347
1844505072,2016-04-27,4,0,0,0,0,0,0,0,0,1,0,1439,1348
1844505072,2016-04-28,6907,4.5700001720000003,4.5700001720000003,0,0,0,4.559999943,0,0,302,0,1138,1992
1844505072,2016-04-29,4920,3.25,3.25,0,0,0,3.25,0,0,247,0,1082,1856
1844505072,2016-04-30,4014,2.670000076,2.670000076,0,0,0,2.650000095,0,0,184,0,218,1763
1844505072,2016-05-01,2573,1.7000000479999999,1.7000000479999999,0,0,0.25999999,1.450000048,0,7,75,0,585,1541
1844505072,2016-05-02,0,0,0,0,0,0,0,0,0,0,0,1440,1348
1844505072,2016-05-03,4059,2.6800000669999999,2.6800000669999999,0,0,0,2.680000067,0,0,184,0,1256,1742
1844505072,2016-05-04,2080,1.3700000050000001,1.3700000050000001,0,0,0,1.370000005,0,0,87,0,1353,1549
1844505072,2016-05-05,2237,1.480000019,1.480000019,0,0,0,1.480000019,0,0,120,0,1320,1589
1844505072,2016-05-06,44,2.9999998999999999E-2,2.9999998999999999E-2,0,0,0,0.029999999,0,0,2,0,1438,1351
1844505072,2016-05-07,0,0,0,0,0,0,0,0,0,0,0,1440,1347
1844505072,2016-05-08,0,0,0,0,0,0,0,0,0,0,0,1440,1347
1844505072,2016-05-09,0,0,0,0,0,0,0,0,0,0,0,1440,1347
1844505072,2016-05-10,0,0,0,0,0,0,0,0,0,0,0,1440,1347
1844505072,2016-05-11,0,0,0,0,0,0,0,0,0,0,0,1440,1347
1844505072,2016-05-12,0,0,0,0,0,0,0,0,0,0,0,711,665
1927972279,2016-04-12,678,0.469999999,0.469999999,0,0,0,0.469999999,0,0,55,0,734,2220
1927972279,2016-04-13,356,0.25,0.25,0,0,0,0.25,0,0,32,0,986,2151
1927972279,2016-04-14,2163,1.5,1.5,0,0,0.400000006,1.100000024,0,9,88,0,1292,2383
1927972279,2016-04-15,980,0.68000000699999996,0.68000000699999996,0,0,0,0.680000007,0,0,51,0,941,2221
1927972279,2016-04-16,0,0,0,0,0,0,0,0,0,0,0,1440,2064
1927972279,2016-04-17,0,0,0,0,0,0,0,0,0,0,0,1440,2063
1927972279,2016-04-18,244,0.17000000200000001,0.17000000200000001,0,0,0,0.170000002,0,0,17,0,1423,2111
1927972279,2016-04-19,0,0,0,0,0,0,0,0,0,0,0,1440,2063
1927972279,2016-04-20,0,0,0,0,0,0,0,0,0,0,0,1440,2063
1927972279,2016-04-21,0,0,0,0,0,0,0,0,0,0,0,1440,2064
1927972279,2016-04-22,149,0.10000000100000001,0.10000000100000001,0,0,0,0.100000001,0,0,10,0,1430,2093
1927972279,2016-04-23,2945,2.039999962,2.039999962,0,0,0,2.039999962,0,0,145,0,1295,2499
1927972279,2016-04-24,2090,1.4500000479999999,1.4500000479999999,0,0.07,0.239999995,1.139999986,1,6,75,0,1358,2324
1927972279,2016-04-25,152,0.109999999,0.109999999,0,0,0,0.109999999,0,0,12,0,1303,2100
1927972279,2016-04-26,3761,2.5999999049999998,2.5999999049999998,0,0,0,2.599999905,0,0,192,0,1058,2638
1927972279,2016-04-27,0,0,0,0,0,0,0,0,0,0,0,1440,2063
1927972279,2016-04-28,1675,1.1599999670000001,1.1599999670000001,0,0,0,1.159999967,0,0,95,0,1167,2351
1927972279,2016-04-29,0,0,0,0,0,0,0,0,0,0,0,1440,2063
1927972279,2016-04-30,0,0,0,0,0,0,0,0,0,0,0,1440,2064
1927972279,2016-05-01,2704,1.8700000050000001,1.8700000050000001,0,1.00999999,0.029999999,0.829999983,14,1,70,0,1355,2411
1927972279,2016-05-02,3790,2.619999886,2.619999886,0,1.159999967,0.300000012,1.159999967,16,8,94,0,1322,2505
1927972279,2016-05-03,1326,0.920000017,0.920000017,0,0.730000019,0,0.180000007,10,0,17,0,1413,2195
1927972279,2016-05-04,1786,1.2400000099999999,1.2400000099999999,0,0,0,1.24000001,0,0,87,0,1353,2338
1927972279,2016-05-05,0,0,0,0,0,0,0,0,0,0,0,1440,2063
1927972279,2016-05-06,2091,1.4500000479999999,1.4500000479999999,0,0,0,1.450000048,0,0,108,0,1332,2383
1927972279,2016-05-07,1510,1.039999962,1.039999962,0,0,0,1.039999962,0,0,48,0,1392,2229
1927972279,2016-05-08,0,0,0,0,0,0,0,0,0,0,0,1440,2063
1927972279,2016-05-09,0,0,0,0,0,0,0,0,0,0,0,1440,2063
1927972279,2016-05-10,0,0,0,0,0,0,0,0,0,0,0,1440,2063
1927972279,2016-05-11,0,0,0,0,0,0,0,0,0,0,0,1440,2063
1927972279,2016-05-12,0,0,0,0,0,0,0,0,0,0,0,966,1383
2022484408,2016-04-12,11875,8.3400001530000001,8.3400001530000001,0,3.309999943,0.769999981,4.260000229,42,14,227,0,1157,2390
2022484408,2016-04-13,12024,8.5,8.5,0,2.99000001,0.100000001,5.409999847,43,5,292,0,1100,2601
2022484408,2016-04-14,10690,7.5,7.5,0,2.480000019,0.209999993,4.820000172,32,3,257,0,1148,2312
2022484408,2016-04-15,11034,8.0299997330000004,8.0299997330000004,0,1.940000057,0.310000002,5.78000021,27,9,282,0,1122,2525
2022484408,2016-04-16,10100,7.0900001530000001,7.0900001530000001,0,3.150000095,0.550000012,3.390000105,41,11,151,0,1237,2177
2022484408,2016-04-17,15112,11.399999619999999,11.399999619999999,0,3.869999886,0.660000026,6.880000114,28,29,331,0,1052,2782
2022484408,2016-04-18,14131,10.06999969,10.06999969,0,3.640000105,0.119999997,6.300000191,48,3,311,0,1078,2770
2022484408,2016-04-19,11548,8.5299997330000004,8.5299997330000004,0,3.289999962,0.239999995,5,31,7,250,0,1152,2489
2022484408,2016-04-20,15112,10.670000079999999,10.670000079999999,0,3.339999914,1.929999948,5.400000095,48,63,276,0,1053,2897
2022484408,2016-04-21,12453,8.7399997710000008,8.7399997710000008,0,3.329999924,1.110000014,4.309999943,104,53,255,0,1028,3158
2022484408,2016-04-22,12954,9.3299999239999991,9.3299999239999991,0,4.429999828,0.419999987,4.46999979,52,10,273,0,1105,2638
2022484408,2016-04-23,6001,4.2100000380000004,4.2100000380000004,0,0,0,4.210000038,0,0,249,0,1191,2069
2022484408,2016-04-24,13481,10.27999973,10.27999973,0,4.550000191,1.149999976,4.579999924,37,26,216,0,1161,2529
2022484408,2016-04-25,11369,8.0100002289999992,8.0100002289999992,0,3.329999924,0.219999999,4.460000038,44,8,217,0,1171,2470
2022484408,2016-04-26,10119,7.1900000569999998,7.1900000569999998,0,1.429999948,0.660000026,5.110000134,55,24,275,0,1086,2793
2022484408,2016-04-27,10159,7.1300001140000004,7.1300001140000004,0,1.039999962,0.970000029,5.119999886,19,20,282,0,1119,2463
2022484408,2016-04-28,10140,7.1199998859999996,7.1199998859999996,0,0.409999996,1.330000043,5.389999866,6,20,291,0,1123,2296
2022484408,2016-04-29,10245,7.1900000569999998,7.1900000569999998,0,0.479999989,1.210000038,5.5,21,40,281,0,1098,2611
2022484408,2016-04-30,18387,12.90999985,12.90999985,0,0.939999998,1.399999976,10.56999969,13,23,361,0,1043,2732
2022484408,2016-05-01,10538,7.4000000950000002,7.4000000950000002,0,1.940000057,0.959999979,4.5,25,28,245,0,1142,2380
2022484408,2016-05-02,10379,7.2899999619999996,7.2899999619999996,0,2.609999895,0.340000004,4.329999924,36,8,277,0,1119,2473
2022484408,2016-05-03,12183,8.7399997710000008,8.7399997710000008,0,3.99000001,0.460000008,4.28000021,72,14,250,0,1104,2752
2022484408,2016-05-04,11768,8.2899999619999996,8.2899999619999996,0,2.50999999,0.930000007,4.849999905,36,27,272,0,1105,2649
2022484408,2016-05-05,11895,8.3500003809999992,8.3500003809999992,0,2.789999962,0.860000014,4.699999809,55,20,253,0,1112,2609
2022484408,2016-05-06,10227,7.1799998279999997,7.1799998279999997,0,1.870000005,0.670000017,4.639999866,24,17,295,0,1104,2498
2022484408,2016-05-07,6708,4.7100000380000004,4.7100000380000004,0,1.610000014,0.079999998,3.019999981,20,2,149,0,1269,1995
2022484408,2016-05-08,3292,2.3099999429999998,2.3099999429999998,0,0,0,2.309999943,0,0,135,0,1305,1848
2022484408,2016-05-09,13379,9.3900003430000005,9.3900003430000005,0,2.119999886,1.629999995,5.639999866,35,47,297,0,1061,2709
2022484408,2016-05-10,12798,8.9799995419999998,8.9799995419999998,0,2.220000029,1.210000038,5.559999943,57,28,271,0,1084,2797
2022484408,2016-05-11,13272,9.3199996949999999,9.3199996949999999,0,4.179999828,1.149999976,3.99000001,58,25,224,0,1133,2544
2022484408,2016-05-12,9117,6.4099998469999999,6.4099998469999999,0,1.279999971,0.670000017,4.440000057,16,16,236,0,728,1853
2026352035,2016-04-12,4414,2.7400000100000002,2.7400000100000002,0,0.189999998,0.349999994,2.200000048,3,8,181,0,706,1459
2026352035,2016-04-13,4993,3.0999999049999998,3.0999999049999998,0,0,0,3.099999905,0,0,238,0,663,1521
2026352035,2016-04-14,3335,2.0699999330000001,2.0699999330000001,0,0,0,2.049999952,0,0,197,0,653,1431
2026352035,2016-04-15,3821,2.369999886,2.369999886,0,0,0,2.369999886,0,0,188,0,687,1444
2026352035,2016-04-16,2547,1.5800000430000001,1.5800000430000001,0,0,0,1.580000043,0,0,150,0,728,1373
2026352035,2016-04-17,838,0.519999981,0.519999981,0,0,0,0.519999981,0,0,60,0,1053,1214
2026352035,2016-04-18,3325,2.0599999429999998,2.0599999429999998,0,0,0,2.059999943,0,0,182,0,1062,1419
2026352035,2016-04-19,2424,1.5,1.5,0,0,0,1.5,0,0,141,0,785,1356
2026352035,2016-04-20,7222,4.4800000190000002,4.4800000190000002,0,0,0,4.480000019,0,0,327,0,623,1667
2026352035,2016-04-21,2467,1.5299999710000001,1.5299999710000001,0,0,0,1.529999971,0,0,153,0,749,1370
2026352035,2016-04-22,2915,1.809999943,1.809999943,0,0,0,1.809999943,0,0,162,0,712,1399
2026352035,2016-04-23,12357,7.7100000380000004,7.7100000380000004,0,0,0,7.710000038,0,0,432,0,458,1916
2026352035,2016-04-24,3490,2.1600000860000002,2.1600000860000002,0,0,0,2.160000086,0,0,164,0,704,1401
2026352035,2016-04-25,6017,3.7300000190000002,3.7300000190000002,0,0,0,3.730000019,0,0,260,0,821,1576
2026352035,2016-04-26,5933,3.6800000669999999,3.6800000669999999,0,0,0,3.680000067,0,0,288,0,1018,1595
2026352035,2016-04-27,6088,3.7699999809999998,3.7699999809999998,0,0,0,3.769999981,0,0,286,0,586,1593
2026352035,2016-04-28,6375,3.9500000480000002,3.9500000480000002,0,0,0,3.950000048,0,0,331,0,626,1649
2026352035,2016-04-29,7604,4.7100000380000004,4.7100000380000004,0,0,0,4.710000038,0,0,352,0,492,1692
2026352035,2016-04-30,4729,2.9300000669999999,2.9300000669999999,0,0,0,2.930000067,0,0,233,0,594,1506
2026352035,2016-05-01,3609,2.2799999710000001,2.2799999710000001,0,0,0,2.279999971,0,0,191,0,716,1447
2026352035,2016-05-02,7018,4.3499999049999998,4.3499999049999998,0,0,0,4.349999905,0,0,355,0,716,1690
2026352035,2016-05-03,5992,3.7200000289999999,3.7200000289999999,0,0,0,3.720000029,0,0,304,0,981,1604
2026352035,2016-05-04,6564,4.0700001720000003,4.0700001720000003,0,0,0,4.070000172,0,0,345,0,530,1658
2026352035,2016-05-05,12167,7.5399999619999996,7.5399999619999996,0,0,0,7.539999962,0,0,475,0,479,1926
2026352035,2016-05-06,8198,5.079999924,5.079999924,0,0,0,5.079999924,0,0,383,0,511,1736
2026352035,2016-05-07,4193,2.5999999049999998,2.5999999049999998,0,0,0,2.599999905,0,0,229,0,665,1491
2026352035,2016-05-08,5528,3.4500000480000002,3.4500000480000002,0,0,0,3.450000048,0,0,258,0,610,1555
2026352035,2016-05-09,10685,6.6199998859999996,6.6199998859999996,0,0,0,6.599999905,0,0,401,0,543,1869
2026352035,2016-05-10,254,0.15999999600000001,0.15999999600000001,0,0,0,0.159999996,0,0,17,0,1002,1141
2026352035,2016-05-11,8580,5.3200001720000003,5.3200001720000003,0,0,0,5.320000172,0,0,330,0,569,1698
2026352035,2016-05-12,8891,5.5100002290000001,5.5100002290000001,0,0,0,5.510000229,0,0,343,0,330,1364
2320127002,2016-04-12,10725,7.4899997709999999,7.4899997709999999,0,1.169999957,0.310000002,6.010000229,13,9,306,0,1112,2124
2320127002,2016-04-13,7275,4.9000000950000002,4.9000000950000002,0,0,0,4.900000095,0,0,335,0,1105,2003
2320127002,2016-04-14,3973,2.6800000669999999,2.6800000669999999,0,0,0,2.680000067,0,0,191,0,1249,1696
2320127002,2016-04-15,5205,3.5099999899999998,3.5099999899999998,0,0,0,3.50999999,0,0,245,0,1195,1801
2320127002,2016-04-16,5057,3.4100000860000002,3.4100000860000002,0,0,0,3.400000095,0,0,195,0,1245,1724
2320127002,2016-04-17,6198,4.1799998279999997,4.1799998279999997,0,0,0,4.179999828,0,0,249,0,1191,1852
2320127002,2016-04-18,6559,4.420000076,4.420000076,0,0,0.25999999,4.139999866,0,7,260,0,1173,1905
2320127002,2016-04-19,5997,4.0399999619999996,4.0399999619999996,0,0,0.379999995,3.660000086,0,11,228,0,1201,1811
2320127002,2016-04-20,7192,4.8499999049999998,4.8499999049999998,0,0,0.49000001,4.340000153,0,11,283,0,1146,1922
2320127002,2016-04-21,3404,2.289999962,2.289999962,0,0.059999999,0.419999987,1.809999943,1,10,127,0,1302,1610
2320127002,2016-04-22,5583,3.7599999899999998,3.7599999899999998,0,0,0,3.75999999,0,0,266,0,1174,1851
2320127002,2016-04-23,5079,3.420000076,3.420000076,0,0,0,3.420000076,0,0,242,0,1129,1804
2320127002,2016-04-24,4165,2.8099999429999998,2.8099999429999998,0,0,0,2.799999952,0,0,204,0,1236,1725
2320127002,2016-04-25,3588,2.420000076,2.420000076,0,0.230000004,0.200000003,1.99000001,3,5,152,0,1280,1654
2320127002,2016-04-26,3409,2.2999999519999998,2.2999999519999998,0,0,0,2.299999952,0,0,147,0,1293,1632
2320127002,2016-04-27,1715,1.1599999670000001,1.1599999670000001,0,0,0,1.159999967,0,0,82,0,1358,1481
2320127002,2016-04-28,1532,1.0299999710000001,1.0299999710000001,0,0,0,1.029999971,0,0,76,0,1364,1473
